IdMin,IdMax,Index,TableOffset,Text 
603000,603050,603018,323922," If you have any questions concerning this EULA, you may contact BANDAI NAMCO Entertainment America Inc.’s customer service at http://www.bandainamcoent.com/company/support.html or at BANDAI NAMCO Entertainment America Inc., 2051 Mission College Boulevard, Santa Clara, California 95054,"USA.""
603000,603050,603019,324510," BANDAI NAMCO ENTERTAINMENT EUROPE DARK SOULS™ Ⅲ END USER LICENSE AGREEMENT (“EULA”) IMPORTANT - READ CAREFULLY:   This End User License Agreement (“EULA”) may be updated from time to time. Your continued use of this software after a revised version has been posted or communicated to you constitutes acceptance by you of its terms. THE BANDAI NAMCO ENTERTAINMENT VIDEO GAME YOU ARE USING (WHICH INCLUDES COMPUTER GAME, MEDIA, AND RELATED DOCUMENTATION IN PRINTED OR ELECTRONIC FORM) IS LICENSED TO YOU ON THE TERMS SET FORTH BELOW, WHICH CONSTITUTES A LEGAL AGREEMENT BETWEEN YOU AND BANDAI NAMCO ENTERTAINMENT EUROPE ("BNEE").  BY PLAYING THE VIDEO GAME (EITHER ON YOUR HOME CONSOLE OR ONLINE), AND/OR INSTALLING OR OTHERWISE USING THE GAME PROGRAM, YOU AGREE TO BE LEGALLY BOUND BY THE TERMS OF THIS AGREEMENT WITH BNEE. The Dark Souls Ⅲ Version, including without limitation any multi-player, online or downloadable portions thereof (the “Game”) is protected by the copyright laws of France, international copyright 603000,603050,603020,327398, 1. PRECONDITIONS OF THE LICENSE.  The grant of license as set forth in Section 2 below is specifically conditioned upon the following: a. You have accepted all of the terms in this EULA, and any additional terms as may be applicable to the Game you are playing, which is evidenced by your use of the Game; b. You have accepted all of the terms stipulated by Steam which is evidenced by your use of the Game; c. You will comply with all of the terms in this EULA until such time as you have completed and permanently terminated your use of the Game by deleting all aspects of the Game from your machine (e.g., account deletion, deletion of Game-related files, destruction of the physical media on which the copy of the Game in your possession exists, etc.); d. You will use the Game only on a single home video game entertainment system, running validly licensed copies of operating systems on which the Game was designed to operate (the “Hardware”); and e. You will refrain from using any hacks, cracks, bots, or third par 603000,603050,603021,329824, 2. LIMITED USE LICENSE.  BNEE grants you the non-exclusive, non-transferable, revocable, limited right and license to use one copy of the Game solely for your personal use with the Hardware.  Commercial use of the Game is prohibited.  To play the Game and/or access any online content related to the Game, you must have legally obtained the Game from BNEE, and all applicable or required Hardware and/or third party game to operate the Game and/or access any online, multi-player or download portion of the Game (which we do not provide).  You are responsible for paying all fees and taxes for any Hardware and other costs you may incur to access the Game, including internet service or other third party charges required to access any multi-player, online or downloadable portions of the Game (if applicable).  Neither this agreement nor use of the Game entitles you to any future releases of the Game, or to any expansions, sequels, or similar or ancillary products. BNEE may, in its sole discretion, change, modify, sus 603000,603050,603022,332764, 3. OWNERSHIP.  All intellectual property rights in and to the Game (including but not limited to video, audio and other content incorporated therein or later downloaded) and title to any and all copies thereof are owned by BNEE or its licensors, and you receive no right or interest therein other than the limited license in Section 2 hereof. You may not do any of the following: • Copy the Game except a single backup copy; • Sell, rent, lease, license, distribute or otherwise transfer or make the Game available to any other person, in whole or in part, or use the Game or any part thereof in any commercial context, including but not limited to use on a commercial website, or in a service bureau, "cyber cafe", computer gaming center or any other commercial location in which multiple users who have not each separately purchased the Game may access the Game program.  BNEE may offer a separate site license agreement to permit you to make the Game available for commercial use; see the contact information below; •  603000,603050,603023,335688, 4. SECURITY MEASURES/PROTECTIONS. Certain security measures may be required in order for you to make full use of the Game, including without limitation the requirement to register the Game with a serial code, the requirement to have continual access to the Internet; and/or the acceptance of security/digital rights management features.  Failure to accept the security measures may partially or completely impair your use of the Game. "
603000,603050,603024,336566," 5.  ONLINE CONDUCT.   5.1 BNEE does not pre-screen content that may be posted or online chats and does not assume any responsibility or liability for content that is generated by users in connection with the Game.  BNEE does not assume any liability for any failure to remove, or any delay in removing, content. However, we reserve the right to remove or request that the third party service provider remove content that is objectionable to us for any reason. This determination is in our sole discretion and is final.  If BNEE objects to content that you created, BNEE may in its sole discretion (either itself or if applicable by request to the third party service provider): (i) remove content; (ii) give warnings; (iii) restrict your access when you break the rules; or (iv) suspend or terminate your use without any notice to you.  In addition, BNEE , may, in its sole discretion, terminate this agreement, in part, immediately and without notice if your online conduct breaches this agreement or infringes any third  603000,603050,603025,345032,  6. LIMITATION ON DAMAGES.   6.1 TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL BNEE, ITS PARENT, SUBSIDIARIES, SUPPLIERS OR LICENSORS OR THEIR RESPECTIVE DIRECTORS, OFFICERS, EMPLOYEES, CONTRACTORS, OR AGENTS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT, EXEMPLARY, PUNITIVE OR CONSEQUENTIAL DAMAGES WHATSOEVER ARISING OUT OF THE POSSESSION, USE OF OR INABILITY TO USE THE GAME OR THE FAILURE TO PROVIDE SUPPORT SERVICES, EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.  THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER FRAUD, MISREPRESENTATION, BREACH OF CONTRACT, NEGLIGENCE, PERSONAL INJURY, PRODUCTS LIABILITY, INTELLECTUAL PROPERTY INFRINGEMENT, OR ANY OTHER THEORY.  IN ANY CASE, BNEE'S AND ITS LICENSORS’ ENTIRE LIABILITY UNDER ANY PROVISION OF THIS AGREEMENT SHALL BE LIMITED TO THE AMOUNT ACTUALLY PAID BY YOU FOR THE GAME.    6.2 BNEE AND ITS LICENSORS MAKE NO PROMISE OR WARRANTY THAT THE GAME WILL WORK PROPERLY.  YOU ACKNOWLEDGE AND AGR 603000,603050,603026,349876, 7. TERMINATION/SUPSENSION OF SERVICE.  BNEE retains the right, at its sole discretion, to either terminate or suspend immediately your access to the Game. If BNEE terminates or suspends your access to the Game, you will: (i) lose access to the Game upon termination and/or for the duration of the suspension and/or (ii) lose the balance of any items, points, or character progress in the Game.  In the event the Game is terminated, you must destroy all copies of the Game and all of its component parts."
603000,603050,603027,350888,"  8.  PRIVACY. BNEE respects your privacy rights and is committed to protecting your personal information.  Any personal information supplied by you to BNEE online or via any BNEE controlled website will be subject to the privacy policy posted at http://www.bandainamcoent.eu/pivacy-policy. Notwithstanding what is stated in the privacy policy, if you use any online services, such as online play or the downloading and uploading of content, BNEE and its affiliates may also collect, use, store, transmit and publicly display statistical data regarding game play (including scores, rankings and achievements), or identify content that is created and shared by you with other players.   "
603000,603050,603028,352264," 9. INJUNCTION.  Because BNEE would be irreparably damaged if the terms of this agreement were not specifically enforced, you agree that BNEE and/or its licensors shall be entitled, without bond, other security or proof of damages, to appropriate equitable remedies with respect to breaches of this agreement, in addition to such other remedies as BNEE may otherwise have under applicable laws."
603000,603050,603029,353056," 10. INDEMNITY.  You agree to indemnify, defend and hold BNEE, its licensors and each of their respective partners, affiliates, contractors, officers, directors, employees and agents harmless from all damages, losses and expenses arising directly or indirectly from your acts and omissions to act in using the Game pursuant to the terms of this agreement. "
603000,603050,603030,353772,"  11. APPLICABLE LAW AND JURISDICTION. This Agreement shall be interpreted in accordance with and governed by the laws of France. Any dispute arising in connection with this Agreement, which cannot be settled amicably after reasonable efforts, shall be submitted to the jurisdiction of the Commercial Court of Lyon."
603000,603050,603031,354406," 12. MISCELLANEOUS. If any provision of this Agreement is held to be invalid or unenforceable, such provision shall be struck and the remaining provisions shall be enforced.  BNEE’s failure to act with respect to a breach by you or others does not waive its right to act with respect to subsequent or similar breaches.  You may not assign or transfer this Agreement or your rights hereunder, and any attempt to the contrary is void. This Agreement sets forth the entire understanding and agreement between BNEE and you with respect to the subject matter hereof. "
603000,603050,603032,355534," 13. RELATIONSHIP TO OTHER TERMS OF USE.  This EULA applies to all online service, content, Games, and products, and may be incorporated in to additional Game-specific terms of use.  In the event of a conflict between this EULA and a Game-specific terms of use document, this EULA shall control (unless specifically stated otherwise in the Game-specific terms of use)."
603000,603050,603033,356274,"  If you have any questions concerning this license, you may contact BNEE through BNEE customer service at www.bandainamcoent.eu or BANDAI NAMCO Entertainment Europe, 49-51,"rue des Docks – CS 90618 – 69258 Lyon Cedex 09 – France. ""
603000,603050,603034,356740,"Terms and Conditions"
603000,603050,603035,356782," BANDAI NAMCO ENTERTAINMENT ASIA PTE LTD DARK SOULS™ III END USER LICENSE AGREEMENT (“EULA”) IMPORTANT - READ CAREFULLY:   This End User License Agreement (“EULA”) may be updated from time to time. Your continued use of this software after a revised version has been posted or communicated to you constitutes acceptance by you of its terms. THE BANDAI NAMCO ENTERTAINMENT’S VIDEO GAME YOU ARE USING (WHICH INCLUDES COMPUTER GAME, MEDIA, AND RELATED DOCUMENTATION IN PRINTED OR ELECTRONIC FORM) IS LICENSED TO YOU ON THE TERMS SET FORTH BELOW, WHICH CONSTITUTE A LEGAL AGREEMENT BETWEEN YOU AND BANDAI NAMCO ENTERTAINMENT ASIA PTE LTD ("BNE ASIA").  BY PLAYING THE VIDEO GAME (EITHER ON YOUR HOME CONSOLE OR ONLINE), AND/OR INSTALLING OR OTHERWISE USING THE GAME PROGRAM, YOU AGREE TO BE LEGALLY BOUND BY THE TERMS OF THIS AGREEMENT WITH BNE ASIA.    The Dark Souls III game, including without limitation any multi-player, online, or downloadable portions thereof (the “Game”) is protected by the copyright laws of Sin 603000,603050,603036,359730, 1. PRECONDITIONS OF THE LICENSE.  The grant of license as set forth in Section 2 below is specifically conditioned upon the following: a. You have accepted all of the terms in this EULA, and any additional terms as may be applicable to the Game you are playing, which is evidenced by your use of the Game; b. You will comply with all of the terms in this EULA until such time as you have completed and permanently terminated your use of the Game by deleting all aspects of the Game from your machine (e.g., account deletion, deletion of Game-related files, destruction of the physical media on which the copy of the Game in your possession exists, etc.); c. You will use the Game only on a single home videogame entertainment system running validly licensed copies of operating systems on which the Game was designed to operate (the “Hardware”); and d. You will refrain from using any hacks, cracks, bots, or third party Game which may modify, temporarily or permanently, the code or the user experience of the Game, w 603000,603050,603037,361958, 2. LIMITED USE LICENSE.  BNE ASIA grants you the non-exclusive, non-transferable, revocable, limited right and license to use one copy of the Game solely for your personal use with the Hardware.  Commercial use of the Game is prohibited. To play the Game and/or access any online content related to the Game, you must have legally obtained the Game from BNE ASIA, and all applicable or required Hardware and/or third party game to operate the Game and/or access any online, multi-player or download portion of the Game (which we do not provide).  You are responsible for paying all fees and taxes for any Hardware and other costs you may incur to access the Game, including internet service or other third party charges required to access any multi-player, online or downloadable portions of the Game (if applicable).  Neither this agreement nor use of the Game entitles you to any future releases of the Game, nor to any expansions, sequels or similar or ancillary products. BNE ASIA may, on its sole discretion, change,  603000,603050,603038,364942, 3. OWNERSHIP.  All intellectual property rights in and to the Game (including but not limited to video, audio and other content incorporated therein or later downloaded) and title to any and all copies thereof are owned by BNG ASIA or its licensors, and you receive no right or interest therein other than the limited license in Section 2 hereof. You may not do any of the following: ･Copy the Game except a single backup copy; ･Sell, rent, lease, license, distribute or otherwise transfer or make the Game available to any other person, in whole or in part, or use the Game or any part thereof in any commercial context, including but not limited to use on a commercial website or in a service bureau, "cyber cafe", computer gaming center or any other commercial location in which multiple users who have not each separately purchased the Game may access the Game program. BNG ASIA may offer a separate site license agreement to permit you to make the Game  available for commercial use; see the contact information belo 603000,603050,603039,367880, 4.    SECURITY MEASURES/PROTECTIONS. Certain security measures may be required in order for you to make full use of the Game, including without limitation the requirement to register the Game with a serial code, the requirement to have continual access to the Internet, and/or the acceptance of security/digital rights management features.  Failure to accept the security measures may partially or completely impair your use of the Game. "
603000,603050,603040,368764," 5.  ONLINE CONDUCT.   5.1 BNE ASIA does not pre-screen content that may be posted and does not assume any responsibility or liability for content that is generated by users in connection with the Game. BNE ASIA does not assume any liability for any failure to remove, or any delay in removing, content. However, we reserve the right to remove or request that the third party service provider remove content that is objectionable to us for any reason. This determination is in our sole discretion and is final. If BNE ASIA objects to content that you created, BNE ASIA may in its sole discretion (either itself or if applicable by request to the third party service provider): (i) remove content; (ii) give warnings; (iii) restrict your access when you break the rules; or (iv) suspend or terminate your use without any notice to you. In addition, BNE ASIA, may, on its sole discretion, terminate this agreement, in part, immediately and without notice if your online conduct breaches this agreement or infringes any third  603000,603050,603041,377160, 6. USER-GENERATED CONTENT.  In exchange for use of the Game, and to the extent that your contributions through use of the Game give rise to any copyright interest, you hereby grant BNE ASIA an exclusive, perpetual, irrevocable, royalty-free, fully transferable and sub-licensable worldwide right and license to use your contributions in any way and for any purpose in connection with the Game and related goods and services including the rights to reproduce, copy, adapt, modify, perform, create derivative works from, display, publish, broadcast, transmit, or otherwise use, distribute, exploit and communicate to the public by any and all means and media whether now known or hereafter devised without any further notice or compensation of any kind to you for the whole duration of protection granted to intellectual property rights by applicable laws and international conventions. To the extent permitted by applicable law, you hereby waive any moral rights of paternity, publication, reputation, or attribution with r 603000,603050,603042,379790, 7. LIMITATION ON DAMAGES.   7.1 TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL BNE ASIA, ITS PARENT, SUBSIDIARIES, SUPPLIERS OR LICENSORS OR THEIR RESPECTIVE DIRECTORS, OFFICERS, EMPLOYEES, CONTRACTOR OR AGENTS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT, EXEMPLARY, PUNITIVE OR CONSEQUENTIAL DAMAGES WHATSOEVER ARISING OUT OF THE POSSESSION, USE OF OR INABILITY TO USE THE GAME OR THE FAILURE TO PROVIDE SUPPORT SERVICES, EVEN IF A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.  THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER FRAUD, MISREPRESENTATION, BREACH OF CONTRACT, NEGLIGENCE, PERSONAL INJURY, PRODUCTS LIABILITY, INTELLECTUAL PROPERTY INFRINGEMENT OR ANY OTHER THEORY.  IN ANY CASE, BNE ASIA'S AND ITS LICENSORS’ ENTIRE LIABILITY UNDER ANY PROVISION OF THIS AGREEMENT SHALL BE LIMITED TO THE AMOUNT ACTUALLY PAID BY YOU FOR THE GAME.    7.2 BNE ASIA AND ITS LICENSORS MAKE NO PROMISE OR GUARANTEE THAT THE GAME WILL WORK PROPERLY.  YOU ACKNOWLEDG 603000,603050,603043,384686, 8. TERMINATION/SUPSENSION OF SERVICE.  BNE ASIA retains the right, at its sole discretion, to either terminate or suspend your access to the Game. If BANDAI NAMCO terminates or suspends your access to the Game, you will: (i) lose access to the Game upon termination and/or for the duration of the suspension and/or (ii) lose the balance of any items, points or character progress in the Game.  In the event the Game is terminated, you must destroy all copies of the Game and all of its component parts."
603000,603050,603044,385696," 9.  PRIVACY. BNE ASIA respects your privacy rights and is committed to protecting your personal information.  Any personal information supplied by you to BNE ASIA online or via any BNE ASIA controlled website will be subject to the privacy policy posted at https://www.bandainamcoent.com.au/. Notwithstanding what is stated in the privacy policy, if you use any online services, such as online play or the downloading and uploading of content, BNE ASIA and its affiliates may also collect, use, store, transmit and publicly display statistical data regarding game play (including scores, rankings and achievements), or identify content that is created and shared by you with other players.  "
603000,603050,603045,387084," 10. INJUNCTION.  Because BNE ASIA would be irreparably damaged if the terms of this agreement were not specifically enforced, you agree that BNE ASIA and/or its licensors shall be, without bond, other security or proof of damages, to appropriate equitable remedies with respect to breaches of this agreement, in addition to such other remedies as BNE ASIA may otherwise have under applicable laws. "
603000,603050,603046,387886," 11. INDEMNITY.  You agree to indemnify, defend and hold BNE ASIA, its licensors and each of their respective partners, affiliates, contractors, officers, directors, employees and agents harmless from all damages, losses and expenses arising directly or indirectly from your acts and omissions to act in using the Game pursuant to the terms of this agreement.  "
603000,603050,603047,388612," 12.  APPLICABLE LAW AND JURISDICTION. This Agreement shall be interpreted in accordance with and governed by the laws of Singapore. "
603000,603050,603048,388882," 13. MISCELLANEOUS. If any provision of this Agreement is held to be invalid or unenforceable, such provision shall be struck and the remaining provisions shall be enforced.  BNE ASIA’s failure to act with respect to a breach by you or others does not waive its right to act with respect to subsequent or similar breaches.  You may not assign or transfer this Agreement or your rights hereunder, and any attempt to the contrary is void. This Agreement sets forth the entire understanding and agreement between BNE ASIA and you with respect to the subject matter hereof.  "
603000,603050,603049,390028," 14. RELATIONSHIP TO OTHER TERMS OF USE.  This EULA applies to all online service, content, Games and products, and may be incorporated into additional Game-specific terms of use.  In the event of a conflict between this EULA and Game-specific terms of use document, this EULA shall control (unless specifically stated otherwise in the Game-specific terms of use)."
603000,603050,603050,390760," If you have any questions concerning this license, you may contact BNE ASIA through BNE ASIA customer service at support@bandainamcoent.asia or BNE ASIA, 298 Tiong Bahru Road, Central Plaza ##11-01/02 Singapore 168730.  "
700001,700002,700001,391208,"Input device"
700001,700002,700002,391234,"Graphics"
710010,710011,710010,391252,"Mouse"
710010,710011,710011,391264,"Keyboard"
710100,710110,710100,391282,"Mouse sensitivity"
710100,710110,710101,391318,"Double-click settings"
710100,710110,710102,391362,"Mouse X-axis"
710100,710110,710103,391388,"Mouse Y-axis"
710100,710110,710110,391414,"Key Bindings"
711000,711012,711000,391440,"Key Bindings"
711000,711012,711001,391466,"Move"
711000,711012,711002,391476,"Camera Controls"
711000,711012,711003,391508,"Switch equipment"
711000,711012,711004,391542,"Attack"
711000,711012,711005,391556,"Menu controls"
711000,711012,711010,391584,"Keyboard"
711000,711012,711011,391602,"Mouse"
711000,711012,711012,391614,"Controller"
711100,711121,711100,391636,"Walk"
711100,711121,711101,391646,"Run (forward)"
711100,711121,711102,391674,"Run (backward)"
711100,711121,711103,391704,"Run (left)"
711100,711121,711104,391726,"Run (right)"
711100,711121,711110,391750,"Dash/Backstep/Roll"
711100,711121,711111,391788,"Jump"
711100,711121,711120,391798,"Auto-walk"
711100,711121,711121,391818,"Auto-dash"
711200,711210,711200,391838,"Tilt camera up"
711200,711210,711201,391868,"Tilt camera down"
711200,711210,711202,391902,"Tilt camera left / change target (left)"
711200,711210,711203,391982,"Tilt camera right / change target (right)"
711200,711210,711210,392066,"Camera reset / Lock-on"
711300,711303,711300,392112,"Switch spells"
711300,711303,711301,392140,"Switch quick items"
711300,711303,711302,392178,"Switch right-hand weapon"
711300,711303,711303,392228,"Switch left-hand weapon"
711400,711430,711400,392276,"Attack (right hand)"
711400,711430,711401,392316,"Strong attack (right hand)"
711400,711430,711402,392370,"Attack (left hand)"
711400,711430,711403,392408,"Strong attack (left hand)"
711400,711430,711410,392460,"Use item"
711400,711430,711411,392478,"Interact"
711400,711430,711420,392496,"Two-hand weapon"
711400,711430,711430,392528,"Lock guard"
711500,711550,711500,392550,"Open Menu"
711500,711550,711501,392570,"Open Gesture Menu"
711500,711550,711510,392606,"Move cursor (up)"
711500,711550,711511,392640,"Move cursor (down)"
711500,711550,711512,392678,"Move cursor (right)"
711500,711550,711513,392718,"Move cursor (left)"
711500,711550,711520,392756,"Confirm"
711500,711550,711521,392772,"Cancel"
711500,711550,711522,392786,"Function 1"
711500,711550,711523,392808,"Function 2"
711500,711550,711524,392830,"Function 3"
711500,711550,711530,392852,"Switch tab (left)"
711500,711550,711531,392888,"Switch tab (right)"
711500,711550,711540,392926,"Scroll (up)"
711500,711550,711541,392950,"Scroll (down)"
711500,711550,711542,392978,"Window scroll (up)"
711500,711550,711543,393016,"Window scroll (down)"
711500,711550,711550,393058,"Sort"
711599,711599,711599,393068,"Open Help Menu"
712000,712034,712000,393098,"Nothing"
712000,712034,712001,393114,"+"
712000,712034,712010,393118,"Left click"
712000,712034,712011,393140,"Right click"
712000,712034,712012,393164,"Double left click"
712000,712034,712013,393200,"Double right click "
712000,712034,712014,393240,"Mouse wheel up"
712000,712034,712015,393270,"Mouse wheel down"
712000,712034,712016,393304,"Click mouse wheel"
712000,712034,712020,393340,"Button 3"
712000,712034,712021,393358,"Button 4"
712000,712034,712022,393376,"Button 5"
712000,712034,712023,393394,"Button 6"
712000,712034,712024,393412,"Button 7"
712000,712034,712030,393430,"Button 3 (double-click)"
712000,712034,712031,393478,"Button 4 (double-click)"
712000,712034,712032,393526,"Button 5 (double-click)"
712000,712034,712033,393574,"Button 6 (double-click)"
712000,712034,712034,393622,"Button 7 (double-click)"
712100,712122,712100,393670,"Backspace"
712100,712122,712101,393690,"Tab"
712100,712122,712102,393698,"Enter"
712100,712122,712103,393710,"Shift"
712100,712122,712104,393722,"Left Shift"
712100,712122,712105,393744,"Right Shift"
712100,712122,712106,393768,"Ctrl"
712100,712122,712107,393778,"Left Ctrl"
712100,712122,712108,393798,"Right Ctrl"
712100,712122,712109,393820,"Alt"
712100,712122,712110,393828,"Left Alt"
712100,712122,712111,393846,"Right Alt"
712100,712122,712112,393866,"L/R Alt"
712100,712122,712113,393882,"AltGr"
712100,712122,712114,393894,"Caps Lock"
712100,712122,712115,393914,"Esc"
712100,712122,712116,393922,"Space"
712100,712122,712117,393934,"Page Up"
712100,712122,712118,393950,"Page Down"
712100,712122,712119,393970,"Home"
712100,712122,712120,393980,"End"
712100,712122,712121,393988,"Insert"
712100,712122,712122,394002,"Delete"
712150,712153,712150,394016,"←"
712150,712153,712151,394020,"↑"
712150,712153,712152,394024,"→"
712150,712153,712153,394028,"↓"
712200,712247,712200,394032,"0"
712200,712247,712201,394036,"1"
712200,712247,712202,394040,"2"
712200,712247,712203,394044,"3"
712200,712247,712204,394048,"4"
712200,712247,712205,394052,"5"
712200,712247,712206,394056,"6"
712200,712247,712207,394060,"7"
712200,712247,712208,394064,"8"
712200,712247,712209,394068,"9"
712200,712247,712210,394072,"A"
712200,712247,712211,394076,"B"
712200,712247,712212,394080,"C"
712200,712247,712213,394084,"D"
712200,712247,712214,394088,"E"
712200,712247,712215,394092,"F"
712200,712247,712216,394096,"G"
712200,712247,712217,394100,"H"
712200,712247,712218,394104,"I"
712200,712247,712219,394108,"J"
712200,712247,712220,394112,"K"
712200,712247,712221,394116,"L"
712200,712247,712222,394120,"M"
712200,712247,712223,394124,"N"
712200,712247,712224,394128,"O"
712200,712247,712225,394132,"P"
712200,712247,712226,394136,"Q"
712200,712247,712227,394140,"R"
712200,712247,712228,394144,"S"
712200,712247,712229,394148,"T"
712200,712247,712230,394152,"U"
712200,712247,712231,394156,"V"
712200,712247,712232,394160,"W"
712200,712247,712233,394164,"X"
712200,712247,712234,394168,"Y"
712200,712247,712235,394172,"Z"
712200,712247,712237,394176,","
712200,712247,712238,394180,"&"
712200,712247,712239,394184,"é"
712200,712247,712240,394188,""""
712200,712247,712242,394192,"("
712200,712247,712243,394196,"-"
712200,712247,712244,394200,"è"
712200,712247,712245,394204,"_"
712200,712247,712246,394208,"ç"
712200,712247,712247,394212,"à"
712310,712327,712310,394216,"0 (numpad)"
712310,712327,712311,394238,"1 (numpad)"
712310,712327,712312,394260,"2 (numpad)"
712310,712327,712313,394282,"3 (numpad)"
712310,712327,712314,394304,"4 (numpad)"
712310,712327,712315,394326,"5 (numpad)"
712310,712327,712316,394348,"6 (numpad)"
712310,712327,712317,394370,"7 (numpad)"
712310,712327,712318,394392,"8 (numpad)"
712310,712327,712319,394414,"9 (numpad)"
712310,712327,712320,394436,"Enter (numpad)"
712310,712327,712323,394466,"/ (numpad)"
712310,712327,712324,394488,"* (numpad)"
712310,712327,712325,394510,"- (numpad)"
712310,712327,712326,394532,"+ (numpad)"
712310,712327,712327,394554,". (numpad)"
720100,720104,720100,394576,"Screen Mode"
720100,720104,720101,394600,"Resolution"
720100,720104,720102,394622,"Auto-detect best rendering settings"
720100,720104,720103,394694,"Quality Setting"
720100,720104,720104,394726,"Advanced Settings"
721000,721000,721000,394762,"Advanced Settings"
721100,721111,721100,394798,"Texture quality"
721100,721111,721101,394830,"Antialiasing"
721100,721111,721102,394856,"SSAO"
721100,721111,721103,394866,"Depth of field"
721100,721111,721104,394896,"Motion blur"
721100,721111,721105,394920,"Shadow quality"
721100,721111,721106,394950,"Lighting quality"
721100,721111,721107,394984,"Effects quality"
721100,721111,721109,395016,"Reflection quality"
721100,721111,721110,395054,"Water surface quality"
721100,721111,721111,395098,"Shader quality"
722000,722062,722000,395128,"Full-screen"
722000,722062,722001,395152,"Windowed"
722000,722062,722010,395170,"x"
722000,722062,722020,395174,"Custom"
722000,722062,722021,395188,"Low"
722000,722062,722022,395196,"Medium"
722000,722062,722023,395210,"High"
722000,722062,722024,395220,"Max"
722000,722062,722030,395228,"Off"
722000,722062,722040,395236,"On"
722000,722062,722041,395242,"Off"
722000,722062,722050,395250,"Weak"
722000,722062,722051,395260,"Medium"
722000,722062,722052,395274,"Strong"
810100,810110,810100,395288,"Set mouse sensitivity for camera movement."
810100,810110,810101,395374,"Set double-click functionality."
810100,810110,810102,395438,"Set horizontal camera controls with the mouse."
810100,810110,810103,395532,"Set vertical camera controls with the mouse."
810100,810110,810110,395622,"Set keys to assign to actions."
811100,811121,811100,395684,"Press while moving to walk."
811100,811121,811101,395740,"Move forward."
811100,811121,811102,395768,"Move backward."
811100,811121,811103,395798,"Move left."
811100,811121,811104,395820,"Move right."
811100,811121,811110,395844,"Perform a dash, backstep or roll."
811100,811121,811111,395912,"Perform a jump."
811100,811121,811120,395944,"Locks movement to walking."
811100,811121,811121,395998,"Locks movement to running."
811200,811210,811200,396052,"Tilt camera upward."
811200,811210,811201,396092,"Tilt camera downward."
811200,811210,811202,396136,"Tilt camera left. During lock-on, switch to left target."
811200,811210,811203,396250,"Tilt camera right. During lock-on, switch to right target."
811200,811210,811210,396368,"Reset camera position. Toggles lock-on if there is a lock-on target."
811300,811303,811300,396506,"Switch between spells."
811300,811303,811301,396552,"Switch between quick items."
811300,811303,811302,396608,"Switch between right-hand weapons."
811300,811303,811303,396678,"Switch between left-hand weapons."
811400,811430,811400,396746,"Perform normal attack with right hand."
811400,811430,811401,396824,"Perform strong attack with right hand."
811400,811430,811402,396902,"Perform normal attack with left hand."
811400,811430,811403,396978,"Perform strong attack with left hand."
811400,811430,811410,397054,"Use an item."
811400,811430,811411,397080,"Interact with an object or person."
811400,811430,811420,397150,"Wield weapon with two hands."
811400,811430,811430,397208,"Locks stance into guard position if equipped with an appropriate weapon."
811500,811550,811500,397354,"Open the Menu."
811500,811550,811501,397384,"Open the Gesture Menu."
811500,811550,811510,397430,"Move the cursor up."
811500,811550,811511,397470,"Move the cursor down."
811500,811550,811512,397514,"Move the cursor right."
811500,811550,811513,397560,"Move the cursor left."
811500,811550,811520,397604,"Confirm selection."
811500,811550,811521,397642,"Cancel selection."
811500,811550,811522,397678,"Show item info / remove equipment / etc. (menu relative)."
811500,811550,811523,397794,"Switch display / etc. (menu relative)."
811500,811550,811524,397872,"Switch simplified display / detailed display / etc. (menu relative)."
811500,811550,811530,398010,"Switch to the next tab to the left."
811500,811550,811531,398082,"Switch to the next tab to the right."
811500,811550,811540,398156,"Scroll the page up."
811500,811550,811541,398196,"Scroll the page down."
811500,811550,811542,398240,"Scroll up through the currently displayed window."
811500,811550,811543,398340,"Scroll down through the currently displayed window."
811500,811550,811550,398444,"Open the Sort Menu."
811599,811599,811599,398484,"Display help menu that corresponds to button input."
820100,820104,820100,398588,"Set whether to launch the game in full-screen mode or windowed mode."
820100,820104,820101,398726,"Set the resolution."
820100,820104,820102,398766,"Set whether to simplify rendering in the case of reduced performance."
820100,820104,820103,398906,"Set graphics quality."
820100,820104,820104,398950,"Set advanced graphics quality."
821100,821111,821100,399012,"Set the quality of textures."
821100,821111,821101,399070,"Choose whether to apply antialiasing."
821100,821111,821102,399146,"Select SSAO quality."
821100,821111,821103,399188,"Select DOF quality."
821100,821111,821104,399228,"Select motion blur quality."
821100,821111,821105,399284,"Set the quality of shadows."
821100,821111,821106,399340,"Select lighting quality."
821100,821111,821107,399390,"Set the quality of effects."
821100,821111,821108,399446,"Set the quality of decals."
821100,821111,821109,399500,"Select reflection quality."
821100,821111,821110,399554,"Select water surface quality."
821100,821111,821111,399614,"Select shader quality."
